leftExData.blink,leftExData.exBitMask,leftExData.eyelidDown,leftExData.eyelidUp,leftExData.openness,leftGaze.gazeBitMask,leftGaze.gazeDirection.x,leftGaze.gazeDirection.y,leftGaze.gazeDirection.z,leftGaze.gazeOrigin.x,leftGaze.gazeOrigin.y,leftGaze.gazeOrigin.z,leftGaze.gazePoint.x,leftGaze.gazePoint.y,leftGaze.gazePoint.z,leftGaze.gazePointValid,leftGaze.rawPoint.x,leftGaze.rawPoint.y,leftGaze.rawPoint.z,leftGaze.re,leftGaze.smoothPoint.x,leftGaze.smoothPoint.y,leftGaze.smoothPoint.z,leftPupil.pupilBitMask,leftPupil.pupilCenter.x,leftPupil.pupilCenter.y,leftPupil.pupilDiameter,leftPupil.pupilDiameterMM,leftPupil.pupilDistance,leftPupil.pupilMinorAxis,leftPupil.pupilMinorAxisMM,mpuData.accel.x,mpuData.accel.y,mpuData.accel.z,mpuData.gyro.x,mpuData.gyro.y,mpuData.gyro.z,mpuData.mag.x,mpuData.mag.y,mpuData.mag.z,mpuData.quat.w,mpuData.quat.x,mpuData.quat.y,mpuData.quat.z,recomGaze.gazeBitMask,recomGaze.gazeDirection.x,recomGaze.gazeDirection.y,recomGaze.gazeDirection.z,recomGaze.gazeOrigin.x,recomGaze.gazeOrigin.y,recomGaze.gazeOrigin.z,recomGaze.gazePoint.x,recomGaze.gazePoint.y,recomGaze.gazePoint.z,recomGaze.gazePointValid,recomGaze.rawPoint.x,recomGaze.rawPoint.y,recomGaze.rawPoint.z,recomGaze.re,recomGaze.smoothPoint.x,recomGaze.smoothPoint.y,recomGaze.smoothPoint.z,recommend,rightExData.blink,rightExData.exBitMask,rightExData.eyelidDown,rightExData.eyelidUp,rightExData.openness,rightGaze.gazeBitMask,rightGaze.gazeDirection.x,rightGaze.gazeDirection.y,rightGaze.gazeDirection.z,rightGaze.gazeOrigin.x,rightGaze.gazeOrigin.y,rightGaze.gazeOrigin.z,rightGaze.gazePoint.x,rightGaze.gazePoint.y,rightGaze.gazePoint.z,rightGaze.gazePointValid,rightGaze.rawPoint.x,rightGaze.rawPoint.y,rightGaze.rawPoint.z,rightGaze.re,rightGaze.smoothPoint.x,rightGaze.smoothPoint.y,rightGaze.smoothPoint.z,rightPupil.pupilBitMask,rightPupil.pupilCenter.x,rightPupil.pupilCenter.y,rightPupil.pupilDiameter,rightPupil.pupilDiameterMM,rightPupil.pupilDistance,rightPupil.pupilMinorAxis,rightPupil.pupilMinorAxisMM,timestampUs,z1CursorPosition.x,z1CursorPosition.y
0,3,-1,-1,0,29,-0.03610215708613396,-0.24432192742824554,0.9690219163894653,-22.448482513427734,26.997535705566406,-568.3027954101562,0.2765898108482361,0.42522984743118286,-1,1,-1,-1,-1,-1,0.2765898108482361,0.42522984743118286,-1,15,0.432492733001709,0.5773900747299194,0.010220657102763653,4.161037921905518,569.3864135742188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27324533462524414,0.4486035108566284,-1,1,-1,-1,-1,-1,0.27324533462524414,0.4486035108566284,-1,4,0,3,-1,-1,0,29,-0.2412680834531784,-0.257534384727478,0.9356632828712463,39.85772705078125,26.739070892333984,-565.8912963867188,0.2699008882045746,0.4719771444797516,-1,1,-1,-1,-1,-1,0.2699008882045746,0.4719771444797516,-1,15,0.6162941455841064,0.5767478942871094,0.010136914439499378,4.1269450187683105,567.9230346679688,-1,-1,37030910,-1,-1
0,3,-1,-1,0,29,-0.03865332156419754,-0.23982548713684082,0.9700462222099304,-22.33711051940918,26.91509437561035,-566.8433227539062,0.27673205733299255,0.4245758354663849,-1,1,-1,-1,-1,-1,0.27673205733299255,0.4245758354663849,-1,15,0.4326167702674866,0.5774043202400208,0.010180288925766945,4.144603729248047,567.92138671875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2732675075531006,0.44784003496170044,-1,1,-1,-1,-1,-1,0.2732675075531006,0.44784003496170044,-1,4,0,3,-1,-1,0,29,-0.25031161308288574,-0.2593660056591034,0.9327772259712219,39.84991455078125,26.710912704467773,-564.9129638671875,0.2698029577732086,0.471104234457016,-1,1,-1,-1,-1,-1,0.2698029577732086,0.471104234457016,-1,15,0.6163502335548401,0.576770544052124,0.010134340263903141,4.12589693069458,566.9463500976562,-1,-1,37047024,-1,-1
0,3,-1,-1,0,29,-0.03786696866154671,-0.24268867075443268,0.9693648815155029,-22.363876342773438,27.000106811523438,-568.7952880859375,0.27707305550575256,0.42357566952705383,-1,1,-1,-1,-1,-1,0.27707305550575256,0.42357566952705383,-1,15,0.43278059363365173,0.577351987361908,0.010138224810361862,4.12747859954834,569.874755859375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2739979028701782,0.447890043258667,-1,1,-1,-1,-1,-1,0.2739979028701782,0.447890043258667,-1,4,0,3,-1,-1,0,29,-0.24404312670230865,-0.2518567740917206,0.936488687992096,39.90081024169922,26.718414306640625,-564.9090576171875,0.2709227204322815,0.47220438718795776,-1,1,-1,-1,-1,-1,0.2709227204322815,0.47220438718795776,-1,15,0.6165912747383118,0.5768964290618896,0.010191050358116627,4.148984432220459,566.9463500976562,-1,-1,37063790,-1,-1
0,3,-1,-1,0,29,-0.043422356247901917,-0.24152590334415436,0.9694223999977112,-22.268924713134766,26.95125389099121,-567.8228149414062,0.276178777217865,0.42272844910621643,-1,1,-1,-1,-1,-1,0.276178777217865,0.42272844910621643,-1,15,0.4328749477863312,0.5773548483848572,0.010195327922701836,4.150726318359375,568.8980712890625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.274311363697052,0.44799718260765076,-1,1,-1,-1,-1,-1,0.274311363697052,0.44799718260765076,-1,4,0,3,-1,-1,0,29,-0.2389369010925293,-0.25436484813690186,0.9371273517608643,40.025447845458984,26.77634048461914,-565.877685546875,0.2724439203739166,0.4732659161090851,-1,1,-1,-1,-1,-1,0.2724439203739166,0.4732659161090851,-1,15,0.6168323159217834,0.5769047141075134,0.010231560096144676,4.1654767990112305,567.9230346679688,-1,-1,37079507,-1,-1
0,3,-1,-1,0,29,-0.03617275878787041,-0.2381526529788971,0.9705538749694824,-22.290010452270508,27.033239364624023,-569.775146484375,0.2763088643550873,0.42207008600234985,-1,1,-1,-1,-1,-1,0.2763088643550873,0.42207008600234985,-1,15,0.4331388473510742,0.5773773193359375,0.010195964016020298,4.150984764099121,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2743114233016968,0.4471418261528015,-1,1,-1,-1,-1,-1,0.2743114233016968,0.4471418261528015,-1,4,0,3,-1,-1,0,29,-0.24878355860710144,-0.2609529495239258,0.9327434301376343,40.01820373535156,26.734371185302734,-564.8999633789062,0.27231401205062866,0.4722135365009308,-1,1,-1,-1,-1,-1,0.27231401205062866,0.4722135365009308,-1,15,0.6168786287307739,0.5768216848373413,0.01017838902771473,4.143829822540283,566.9463500976562,-1,-1,37095555,-1,-1
0,3,-1,-1,0,29,-0.03880210965871811,-0.23547810316085815,0.9711047410964966,-22.13566780090332,26.90620994567871,-567.3408813476562,0.27609488368034363,0.4229235351085663,-1,1,-1,-1,-1,-1,0.27609488368034363,0.4229235351085663,-1,15,0.4332764148712158,0.5773676633834839,0.010172730311751366,4.141526222229004,568.4097290039062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27474814653396606,0.44794583320617676,-1,1,-1,-1,-1,-1,0.27474814653396606,0.44794583320617676,-1,4,0,3,-1,-1,0,29,-0.2445092648267746,-0.2580975294113159,0.9346662163734436,40.14347839355469,26.781251907348633,-565.8690795898438,0.2734014391899109,0.47296810150146484,-1,1,-1,-1,-1,-1,0.2734014391899109,0.47296810150146484,-1,15,0.6171113848686218,0.5768691301345825,0.010154252871870995,4.134003639221191,567.9230346679688,-1,-1,37111828,-1,-1
0,3,-1,-1,0,29,-0.039701733738183975,-0.2404436618089676,0.9698508381843567,-22.134967803955078,26.9527530670166,-568.8065185546875,0.2762148380279541,0.4217798709869385,-1,1,-1,-1,-1,-1,0.2762148380279541,0.4217798709869385,-1,15,0.4334404468536377,0.5772391557693481,0.010175901465117931,4.14281702041626,569.874755859375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27524101734161377,0.448348730802536,-1,1,-1,-1,-1,-1,0.27524101734161377,0.448348730802536,-1,4,0,3,-1,-1,0,29,-0.24476702511310577,-0.2527851462364197,0.9360495805740356,40.132049560546875,26.73241424560547,-564.8920288085938,0.2742672264575958,0.47491759061813354,-1,1,-1,-1,-1,-1,0.2742672264575958,0.47491759061813354,-1,15,0.6172792315483093,0.5769281387329102,0.010211983695626259,4.157506942749023,566.9464111328125,-1,-1,37128087,-1,-1
0,3,-1,-1,0,29,-0.03465139493346214,-0.23699919879436493,0.9708916544914246,-22.12411117553711,26.97773551940918,-569.7842407226562,0.27652230858802795,0.4218779504299164,-1,1,-1,-1,-1,-1,0.27652230858802795,0.4218779504299164,-1,15,0.433653861284256,0.5772262215614319,0.010142424143850803,4.129188060760498,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27576500177383423,0.4484914541244507,-1,1,-1,-1,-1,-1,0.27576500177383423,0.4484914541244507,-1,4,0,3,-1,-1,0,29,-0.2440970093011856,-0.25890183448791504,0.934551477432251,40.183895111083984,26.717132568359375,-564.8890380859375,0.2750077247619629,0.4751049280166626,-1,1,-1,-1,-1,-1,0.2750077247619629,0.4751049280166626,-1,15,0.6174428462982178,0.5768001079559326,0.010173742659389973,4.141938209533691,566.9463500976562,-1,-1,37144332,-1,-1
0,3,-1,-1,0,29,-0.0392959825694561,-0.2359265387058258,0.9709760546684265,-22.044208526611328,26.916587829589844,-568.811767578125,0.2764219641685486,0.42250117659568787,-1,1,-1,-1,-1,-1,0.2764219641685486,0.42250117659568787,-1,15,0.43371665477752686,0.5771909952163696,0.010155273601412773,4.134418964385986,569.8748168945312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2757818102836609,0.44921761751174927,-1,1,-1,-1,-1,-1,0.2757818102836609,0.44921761751174927,-1,4,0,3,-1,-1,0,29,-0.24652516841888428,-0.2575414776802063,0.9342899322509766,40.256614685058594,26.73461151123047,-565.3731689453125,0.2751416265964508,0.47593405842781067,-1,1,-1,-1,-1,-1,0.2751416265964508,0.47593405842781067,-1,15,0.617527186870575,0.5768042206764221,0.010157966054975986,4.135515213012695,567.4346923828125,-1,-1,37160774,-1,-1
0,3,-1,-1,0,29,-0.03780074417591095,-0.23437552154064178,0.9714109301567078,-22.055904388427734,26.949501037597656,-569.7882690429688,0.2768053114414215,0.42284533381462097,-1,1,-1,-1,-1,-1,0.2768053114414215,0.42284533381462097,-1,15,0.43381577730178833,0.5771765112876892,0.010168766602873802,4.139912128448486,570.8515014648438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27638477087020874,0.449832022190094,-1,1,-1,-1,-1,-1,0.27638477087020874,0.449832022190094,-1,4,0,3,-1,-1,0,29,-0.24337036907672882,-0.2579954266548157,0.9349915385246277,40.316593170166016,26.754819869995117,-565.8580322265625,0.27596426010131836,0.47681868076324463,-1,1,-1,-1,-1,-1,0.27596426010131836,0.47681868076324463,-1,15,0.6176482439041138,0.5767930150032043,0.010184786282479763,4.146434307098389,567.9230346679688,-1,-1,37176919,-1,-1
0,3,-1,-1,0,29,-0.03741752356290817,-0.23695281147956848,0.9708003401756287,-22.03746223449707,26.94576072692871,-569.7891235351562,0.27705642580986023,0.4225427210330963,-1,1,-1,-1,-1,-1,0.27705642580986023,0.4225427210330963,-1,15,0.4338761270046234,0.5771308541297913,0.010153531096875668,4.133709907531738,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27724316716194153,0.45004889369010925,-1,1,-1,-1,-1,-1,0.27724316716194153,0.45004889369010925,-1,4,0,3,-1,-1,0,29,-0.23892761766910553,-0.2571917772293091,0.936357855796814,40.40035629272461,26.809284210205078,-566.8297729492188,0.2774299085140228,0.4775550663471222,-1,1,-1,-1,-1,-1,0.2774299085140228,0.4775550663471222,-1,15,0.6177560687065125,0.5768351554870605,0.010278136469423771,4.184439182281494,568.8997192382812,-1,-1,37193185,-1,-1
0,3,-1,-1,0,29,-0.04266751930117607,-0.24280856549739838,0.9691354036331177,-22.059995651245117,26.99471664428711,-570.7644653320312,0.2761794924736023,0.42137137055397034,-1,1,-1,-1,-1,-1,0.2761794924736023,0.42137137055397034,-1,15,0.43385472893714905,0.5770652890205383,0.010231920517981052,4.165623664855957,571.828125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27685439586639404,0.4501745104789734,-1,1,-1,-1,-1,-1,0.27685439586639404,0.4501745104789734,-1,4,0,3,-1,-1,0,29,-0.24456217885017395,-0.25360751152038574,0.9358806610107422,40.3520393371582,26.77528953552246,-565.8545532226562,0.2775293290615082,0.47897765040397644,-1,1,-1,-1,-1,-1,0.2775293290615082,0.47897765040397644,-1,15,0.6177403926849365,0.5769138336181641,0.010196324437856674,4.151132106781006,567.9230346679688,-1,-1,37209328,-1,-1
0,3,-1,-1,0,29,-0.0382140651345253,-0.23793929815292358,0.9705280065536499,-22.00678062438965,26.960506439208984,-569.7896118164062,0.2766142785549164,0.4210365414619446,-1,1,-1,-1,-1,-1,0.2766142785549164,0.4210365414619446,-1,15,0.43395718932151794,0.5771614909172058,0.010279981419444084,4.185190200805664,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2769184708595276,0.448914498090744,-1,1,-1,-1,-1,-1,0.2769184708595276,0.448914498090744,-1,4,0,3,-1,-1,0,29,-0.24617739021778107,-0.26273348927497864,0.9329350590705872,40.43877410888672,26.839202880859375,-566.8256225585938,0.2772226929664612,0.47679245471954346,-1,1,-1,-1,-1,-1,0.2772226929664612,0.47679245471954346,-1,15,0.6177721619606018,0.576849102973938,0.010267100296914577,4.179946422576904,568.8997192382812,-1,-1,37226078,-1,-1
0,3,-1,-1,0,29,-0.036405302584171295,-0.23294976353645325,0.9718071222305298,-21.986948013305664,26.97444725036621,-569.7897338867188,0.27663087844848633,0.4232484996318817,-1,1,-1,-1,-1,-1,0.27663087844848633,0.4232484996318817,-1,15,0.43403953313827515,0.5772696733474731,0.010290413163602352,4.189436912536621,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27676570415496826,0.44976019859313965,-1,1,-1,-1,-1,-1,0.27676570415496826,0.44976019859313965,-1,4,0,3,-1,-1,0,29,-0.2460273951292038,-0.2558446526527405,0.934887170791626,40.5297966003418,26.902423858642578,-567.7963256835938,0.2769005596637726,0.4762718975543976,-1,1,-1,-1,-1,-1,0.2769005596637726,0.4762718975543976,-1,15,0.6178454756736755,0.5769983530044556,0.010272571817040443,4.182173728942871,569.8763427734375,-1,-1,37241810,-1,-1
0,3,-1,-1,0,29,-0.03634663671255112,-0.23773525655269623,0.9706497192382812,-21.953519821166992,26.989429473876953,-569.790283203125,0.27678579092025757,0.423454225063324,-1,1,-1,-1,-1,-1,0.27678579092025757,0.423454225063324,-1,15,0.4341404438018799,0.5772503614425659,0.010363197885453701,4.219069480895996,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2763630151748657,0.44966211915016174,-1,1,-1,-1,-1,-1,0.2763630151748657,0.44966211915016174,-1,4,0,3,-1,-1,0,29,-0.2492104023694992,-0.25979888439178467,0.9329516291618347,40.46495819091797,26.84189224243164,-566.33349609375,0.2759402394294739,0.4758700132369995,-1,1,-1,-1,-1,-1,0.2759402394294739,0.4758700132369995,-1,15,0.617913544178009,0.5769633650779724,0.010282516479492188,4.186222553253174,568.4114379882812,-1,-1,37258274,-1,-1
0,3,-1,-1,0,29,-0.03984803333878517,-0.23685027658939362,0.9707286357879639,-21.89608383178711,26.968000411987305,-569.3042602539062,0.27651819586753845,0.4249110221862793,-1,1,-1,-1,-1,-1,0.27651819586753845,0.4249110221862793,-1,15,0.43420881032943726,0.5772646069526672,0.010316001251339912,4.199854850769043,570.3630981445312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2756865620613098,0.45019006729125977,-1,1,-1,-1,-1,-1,0.2756865620613098,0.45019006729125977,-1,4,0,3,-1,-1,0,29,-0.250943660736084,-0.25951409339904785,0.932566225528717,40.46915817260742,26.82259178161621,-565.8439331054688,0.27485495805740356,0.4754691421985626,-1,1,-1,-1,-1,-1,0.27485495805740356,0.4754691421985626,-1,15,0.6180054545402527,0.5769760608673096,0.010263655334711075,4.178543567657471,567.9230346679688,-1,-1,37274423,-1,-1
0,3,-1,-1,0,29,-0.043934617191553116,-0.24064676463603973,0.9696179032325745,-21.872976303100586,26.98465919494629,-569.7936401367188,0.27580690383911133,0.42490455508232117,-1,1,-1,-1,-1,-1,0.27580690383911133,0.42490455508232117,-1,15,0.43428122997283936,0.577196478843689,0.010368606075644493,4.221271514892578,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2757056951522827,0.45067277550697327,-1,1,-1,-1,-1,-1,0.2757056951522827,0.45067277550697327,-1,4,0,3,-1,-1,0,29,-0.24393683671951294,-0.2571357488632202,0.9350807666778564,40.44412612915039,26.774757385253906,-564.8677368164062,0.2756045162677765,0.47644099593162537,-1,1,-1,-1,-1,-1,0.2756045162677765,0.47644099593162537,-1,15,0.6182316541671753,0.577000081539154,0.010349901393055916,4.213656425476074,566.9463500976562,-1,-1,37290712,-1,-1
0,3,-1,-1,0,29,-0.037324972450733185,-0.24105773866176605,0.9697927832603455,-21.85060691833496,26.986265182495117,-570.2836303710938,0.2760425806045532,0.4243438243865967,-1,1,-1,-1,-1,-1,0.2760425806045532,0.4243438243865967,-1,15,0.4344915747642517,0.5771292448043823,0.010319477878510952,4.20127010345459,571.3397827148438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2757405638694763,0.4513302445411682,-1,1,-1,-1,-1,-1,0.2757405638694763,0.4513302445411682,-1,4,0,3,-1,-1,0,29,-0.24625462293624878,-0.24918201565742493,0.9366253018379211,40.625030517578125,26.866533279418945,-566.8109741210938,0.275438517332077,0.47831669449806213,-1,1,-1,-1,-1,-1,0.275438517332077,0.47831669449806213,-1,15,0.6183357834815979,0.5771154761314392,0.01033932063728571,4.209348678588867,568.8997192382812,-1,-1,37306889,-1,-1
0,3,-1,-1,0,29,-0.03997323662042618,-0.2360590696334839,0.970916211605072,-21.7549991607666,26.90799331665039,-568.8233032226562,0.2764163315296173,0.42545846104621887,-1,1,-1,-1,-1,-1,0.2764163315296173,0.42545846104621887,-1,15,0.43457192182540894,0.5771620273590088,0.01044178381562233,4.251063346862793,569.874755859375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2751964330673218,0.45099127292633057,-1,1,-1,-1,-1,-1,0.2751964330673218,0.45099127292633057,-1,4,0,3,-1,-1,0,29,-0.25156015157699585,-0.2616512179374695,0.9318026304244995,40.6710090637207,26.858680725097656,-566.8080444335938,0.27397653460502625,0.47652408480644226,-1,1,-1,-1,-1,-1,0.27397653460502625,0.47652408480644226,-1,15,0.6183984279632568,0.5769232511520386,0.010295451618731022,4.191488742828369,568.8997192382812,-1,-1,37323330,-1,-1
0,3,-1,-1,0,29,-0.039342429488897324,-0.23282639682292938,0.9717221856117249,-21.681161880493164,26.85357666015625,-567.8502197265625,0.27625879645347595,0.4273041784763336,-1,1,-1,-1,-1,-1,0.27625879645347595,0.4273041784763336,-1,15,0.4346875846385956,0.5771759152412415,0.0104706771671772,4.262826442718506,568.8981323242188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2751759886741638,0.4521022140979767,-1,1,-1,-1,-1,-1,0.2751759886741638,0.4521022140979767,-1,4,0,3,-1,-1,0,29,-0.2475653439760208,-0.26061153411865234,0.9331629276275635,40.570491790771484,26.76357078552246,-564.8592529296875,0.2740931808948517,0.47690024971961975,-1,1,-1,-1,-1,-1,0.2740931808948517,0.47690024971961975,-1,15,0.618562638759613,0.5769198536872864,0.010349838994443417,4.213630676269531,566.9464111328125,-1,-1,37339401,-1,-1
0,3,-1,-1,0,29,-0.0443941131234169,-0.2406238466501236,0.969602644443512,-21.688627243041992,26.898147583007812,-568.8262939453125,0.2755337953567505,0.42609602212905884,-1,1,-1,-1,-1,-1,0.2755337953567505,0.42609602212905884,-1,15,0.4347125291824341,0.577070951461792,0.01037539541721344,4.224035739898682,569.874755859375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.27469414472579956,0.4514305591583252,-1,1,-1,-1,-1,-1,0.27469414472579956,0.4514305591583252,-1,4,0,3,-1,-1,0,29,-0.24740083515644073,-0.258501797914505,0.9337931275367737,40.602664947509766,26.763986587524414,-564.8568725585938,0.273854523897171,0.47676509618759155,-1,1,-1,-1,-1,-1,0.273854523897171,0.47676509618759155,-1,15,0.6186626553535461,0.5769500136375427,0.01037698145955801,4.2246809005737305,566.9463500976562,-1,-1,37356171,-1,-1
0,3,-1,-1,0,29,-0.04130178317427635,-0.24221354722976685,0.9693434834480286,-21.71946144104004,26.966602325439453,-570.2896118164062,0.27530619502067566,0.4252505302429199,-1,1,-1,-1,-1,-1,0.27530619502067566,0.4252505302429199,-1,15,0.43483036756515503,0.5770543217658997,0.010371957905590534,4.222635746002197,571.3397827148438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2745610475540161,0.4511147439479828,-1,1,-1,-1,-1,-1,0.2745610475540161,0.4511147439479828,-1,4,0,3,-1,-1,0,29,-0.24615027010440826,-0.2535219192504883,0.9354873895645142,40.6295280456543,26.768959045410156,-564.854736328125,0.2738158702850342,0.47697895765304565,-1,1,-1,-1,-1,-1,0.2738158702850342,0.47697895765304565,-1,15,0.6187623143196106,0.5770328640937805,0.010413425043225288,4.239517688751221,566.9464111328125,-1,-1,37371996,-1,-1
0,3,-1,-1,0,29,-0.037374842911958694,-0.24109502136707306,0.9697815775871277,-21.75690460205078,27.04142189025879,-571.7523803710938,0.2751484215259552,0.423916220664978,-1,1,-1,-1,-1,-1,0.2751484215259552,0.423916220664978,-1,15,0.43493854999542236,0.5770928263664246,0.010448832996189594,4.253932952880859,572.8048706054688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2741236686706543,0.45112907886505127,-1,1,-1,-1,-1,-1,0.2741236686706543,0.45112907886505127,-1,4,0,3,-1,-1,0,29,-0.25057145953178406,-0.2522662580013275,0.9346526861190796,40.79435729980469,26.873252868652344,-566.7985229492188,0.2730989158153534,0.4783419370651245,-1,1,-1,-1,-1,-1,0.2730989158153534,0.4783419370651245,-1,15,0.6187859177589417,0.5770948529243469,0.010477748699486256,4.265705585479736,568.8997192382812,-1,-1,37388688,-1,-1
0,3,-1,-1,0,29,-0.03955234959721565,-0.23763297498226166,0.9705494046211243,-21.661476135253906,26.951656341552734,-569.8032836914062,0.27516382932662964,0.4230426251888275,-1,1,-1,-1,-1,-1,0.27516382932662964,0.4230426251888275,-1,15,0.4349695146083832,0.5771373510360718,0.010516767390072346,4.281590461730957,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2737746834754944,0.45076286792755127,-1,1,-1,-1,-1,-1,0.2737746834754944,0.45076286792755127,-1,4,0,3,-1,-1,0,29,-0.25130411982536316,-0.25405392050743103,0.9339715242385864,40.957122802734375,26.97209358215332,-568.74267578125,0.2723855674266815,0.47848308086395264,-1,1,-1,-1,-1,-1,0.2723855674266815,0.47848308086395264,-1,15,0.6188519597053528,0.5771000981330872,0.010492285713553429,4.271623611450195,570.85302734375,-1,-1,37404453,-1,-1
0,3,-1,-1,0,29,-0.03307856246829033,-0.23388244211673737,0.9717020392417908,-21.642879486083984,26.955780029296875,-569.8037719726562,0.2760190963745117,0.42307794094085693,-1,1,-1,-1,-1,-1,0.2760190963745117,0.42307794094085693,-1,15,0.4351096749305725,0.5771998763084412,0.010553210973739624,4.296427249908447,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2736051678657532,0.450394868850708,-1,1,-1,-1,-1,-1,0.2736051678657532,0.450394868850708,-1,4,0,3,-1,-1,0,29,-0.25352928042411804,-0.2581665813922882,0.9322407841682434,40.773651123046875,26.84330177307129,-565.8211059570312,0.27119120955467224,0.47771182656288147,-1,1,-1,-1,-1,-1,0.27119120955467224,0.47771182656288147,-1,15,0.6188885569572449,0.5770589709281921,0.010486540384590626,4.269284725189209,567.9230346679688,-1,-1,37420844,-1,-1
0,3,-1,-1,0,29,-0.04290593042969704,-0.2411283552646637,0.9695443511009216,-21.62607192993164,26.962169647216797,-569.8041381835938,0.2753848135471344,0.42196106910705566,-1,1,-1,-1,-1,-1,0.2753848135471344,0.42196106910705566,-1,15,0.43503135442733765,0.5771216750144958,0.010535895824432373,4.2893781661987305,570.8514404296875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,0.2725735306739807,0.449523389339447,-1,1,-1,-1,-1,-1,0.2725735306739807,0.449523389339447,-1,4,0,3,-1,-1,0,29,-0.2529023289680481,-0.2557847499847412,0.9330673217773438,40.7963981628418,26.848655700683594,-565.8192138671875,0.269762247800827,0.47708573937416077,-1,1,-1,-1,-1,-1,0.269762247800827,0.47708573937416077,-1,15,0.6189664602279663,0.5771075487136841,0.010408841073513031,4.237651348114014,567.9230346679688,-1,-1,37436999,-1,-1
